A,B,Weight
2,Golfo,1
2,Juarez,1
2,Tijuana,1
2,Zetas,1
4,Tijuana,1
5,Tijuana,1
8,Juarez,5
10,Juarez,1
11,Golfo,1
14,Sinaloa,1
15,Zetas,1
17,Zetas,1
19,Golfo,1
19,Tijuana,2
21,Golfo,1
25,Zetas,1
26,Tijuana,1
26,Zetas,1
28,Juarez,1
28,Tijuana,2
30,Juarez,3
30,Sinaloa,1
31,Tijuana,1
