A,B,Weight
2,Sinaloa,1
2,Tijuana,1
2,Zetas,1
5,Tijuana,1
7,Sinaloa,1
8,Sinaloa,3
9,Tijuana,1
11,Sinaloa,1
14,Sinaloa,2
15,Tijuana,2
19,Golfo,1
21,Sinaloa,1
25,Juarez,1
25,Sinaloa,1
25,Zetas,1
26,Zetas,1
28,Sinaloa,1
28,Tijuana,1
30,Juarez,1
30,Sinaloa,1
