A,B,Weight
2,Sinaloa,2
2,Tijuana,4
4,Golfo,1
5,Golfo,3
6,Golfo,2
7,Juarez,1
8,Sinaloa,4
9,Tijuana,1
11,Sinaloa,2
11,Tijuana,1
12,Juarez,1
12,Sinaloa,1
14,Sinaloa,2
15,Golfo,1
15,Tijuana,2
16,Golfo,1
17,Sinaloa,1
19,Golfo,2
19,Sinaloa,1
20,Sinaloa,1
21,Golfo,1
23,Golfo,1
25,Golfo,1
25,Sinaloa,1
26,Juarez,1
26,Sinaloa,1
28,Golfo,4
28,Juarez,2
28,Tijuana,4
30,Golfo,3
30,Juarez,1
30,Sinaloa,1
31,Golfo,3
31,Juarez,1
32,Golfo,1
