A,B,Weight
1,Sinaloa,1
2,Juarez,1
2,Sinaloa,1
2,Sinaloa_Family,1
2,Tijuana,2
4,Juarez,1
5,Golfo,2
6,Tijuana,1
8,Juarez,4
8,Sinaloa,1
8,Tijuana,3
10,Tijuana,1
11,Juarez,1
12,Familia,1
12,Juarez,2
14,Juarez,1
14,Sinaloa,2
14,Tijuana,3
15,Juarez,2
15,Sinaloa,2
15,Tijuana,1
17,Juarez,1
19,Juarez,1
21,Golfo,1
24,Tijuana,1
25,Sinaloa,2
26,Juarez,3
28,Golfo,1
28,Juarez,1
28,Sinaloa,1
28,Tijuana,1
30,Golfo,2
30,Juarez,1
32,Tijuana,1
