A,B,Weight
2,Juarez,1
2,Sinaloa,1
2,Tijuana,1
4,Tijuana,1
5,Juarez,1
8,Golfo,2
8,Juarez,3
8,Sinaloa,1
10,Tijuana,3
11,Golfo,1
12,Juarez,1
12,Sinaloa_Family,1
14,Sinaloa,1
14,Tijuana,1
15,Tijuana,2
15,Zetas,1
19,Golfo,2
19,Juarez,1
20,Golfo,1
20,Tijuana,1
21,Golfo,1
24,Golfo,1
25,Juarez,1
26,Tijuana,1
28,Golfo,2
28,Juarez,1
30,Golfo,1
30,Juarez,1
