A,B,Weight
2,Sinaloa,1
2,Tijuana,1
4,Golfo,1
7,Tijuana,1
8,Juarez,1
10,Juarez,1
11,Golfo,1
14,Juarez,1
14,Sinaloa,3
14,Tijuana,1
15,Tijuana,1
17,Juarez,1
18,Sinaloa,1
19,Golfo,1
25,Sinaloa,1
26,Sinaloa,1
28,Golfo,3
30,Golfo,1
30,Juarez,1
