A,B,Weight
2,Golfo,1
2,Tijuana,2
2,Zetas,1
5,Golfo,1
7,Tijuana,1
8,Golfo,1
9,Zetas,1
11,Tijuana,1
11,Zetas,4
12,Golfo,1
14,Tijuana,2
15,Zetas,1
17,Golfo,1
19,Golfo,2
22,Zetas,1
25,Sinaloa,2
25,Zetas,1
26,Zetas,1
28,Golfo,4
30,Golfo,1
31,Golfo,1
