A,B,Weight
1,Juarez,1
2,Sinaloa,2
2,Tijuana,2
4,Golfo,1
5,Juarez,3
6,Golfo,1
7,Golfo,1
7,Tijuana,1
8,Juarez,4
8,Tijuana,1
10,Golfo,1
10,Sinaloa,1
11,Juarez,1
12,Golfo,1
12,Juarez,1
12,Sinaloa,1
12,Sinaloa_Family,1
14,Sinaloa,2
14,Tijuana,1
15,Tijuana,2
17,Sinaloa,1
19,Golfo,1
19,Tijuana,1
21,Sinaloa,1
21,Tijuana,1
22,Tijuana,1
25,Sinaloa,3
25,Tijuana,1
26,Tijuana,2
28,Golfo,2
28,Juarez,3
28,Tijuana,4
28,Zetas,1
30,Golfo,1
30,Juarez,1
30,Sinaloa,1
31,Golfo,1
31,Juarez,1
