A,B,Weight
2,1996,1
2,1997,1
2,1998,1
2,1999,1
4,1997,1
5,1996,1
6,1998,1
8,1995,1
8,1996,1
8,1997,1
8,1998,1
8,1999,1
10,1995,1
10,1999,1
11,1997,1
12,1996,1
12,1997,1
14,1995,1
14,1997,1
14,1998,1
15,1997,1
15,1998,1
16,1998,1
17,1995,1
17,1997,1
17,1998,1
19,1996,1
19,1997,1
23,1998,1
25,1993,1
25,1996,1
26,1997,1
26,1998,1
28,1996,1
28,1997,1
28,1998,1
28,1999,1
30,1993,1
30,1995,1
30,1996,1
30,1997,1
30,1998,1
30,1999,1
