A,B,Weight
2,1994,1
2,1999,1
4,1995,1
5,1994,1
5,1997,1
7,1998,1
8,1994,1
8,1996,1
11,1995,1
11,1996,1
11,1999,1
12,1994,1
15,1998,1
17,1994,1
19,1993,1
19,1994,1
19,1995,1
19,1996,1
19,1998,1
19,1999,1
20,1996,1
21,1996,1
21,1997,1
21,1998,1
21,1999,1
24,1996,1
26,1998,1
28,1991,1
28,1992,1
28,1994,1
28,1995,1
28,1996,1
28,1997,1
28,1998,1
30,1994,1
30,1995,1
30,1996,1
30,1997,1
30,1998,1
31,1994,1
