A,B,Weight
2,1992,1
2,1993,1
2,1994,1
2,1995,1
2,1996,1
2,1997,1
2,1998,1
2,1999,1
3,1998,1
4,1996,1
4,1999,1
5,1993,1
5,1999,1
6,1997,1
7,1994,1
7,1995,1
7,1998,1
8,1997,1
9,1993,1
10,1996,1
10,1997,1
11,1994,1
12,1998,1
14,1994,1
14,1995,1
14,1996,1
14,1997,1
14,1998,1
15,1993,1
15,1995,1
15,1996,1
15,1997,1
19,1999,1
20,1996,1
24,1997,1
26,1996,1
26,1999,1
28,1993,1
28,1997,1
28,1999,1
31,1999,1
32,1997,1
